"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Sample","model","suffix","state","treatment","Cluster"
-21.6751398824036,5.97272883827358,-1.55416103953121,-6.52488298901235,2.80138794025908,-0.456410695527218,3.5821926061957,1.01902279940805,-0.382276738250426,-0.287092108471022,-1.57831589721776,0.751576205728913,0.426321649657838,0.726914133887493,-0.986069524740259,-0.0615018899404645,1.17063171407351,0.358957679895469,-0.997397527310089,-2.12322367761766,-0.277728141829519,-1.47509003706893,0.230552400401622,0.489403886105113,-0.503580471517497,-4.10738969873106,-1.81081692593531,1.98707514756838,-0.675266213886544,-0.747843240337869,-0.298501032643629,-0.134214891680491,0.0274082486618676,0.116049555684146,1.10774441508199e-14,"HBCx33_CisplaRelapse2","HBCx33","Relapse","Relapse","Cisplatin","1"
-16.9296938829543,4.11664732320255,-3.74273745162363,-3.81459056764399,-6.20459069433891,4.25802696097052,3.32977454354622,2.30388529073306,-2.45824055998379,4.22146352310215,0.125132624015779,-0.854853247084239,-2.36563083584568,-1.93442643466451,1.21986840597132,0.184752077850584,-0.0191973597194706,-1.63614215491676,0.655128553925377,2.21133446806926,-1.48051419075817,2.9984845552158,-1.2313711639567,0.989486091517762,-1.1838395321521,-1.20314913207792,0.74248795172339,-0.0538647645323499,-0.193766499227136,0.574645964946755,-1.37673391100823,-0.371936108768585,-0.460928006160817,-0.498752415441613,1.2464956812312e-14,"HBCx33_Cisplatin3","HBCx33","Cisplatin","Persister","Cisplatin","1"
-22.1949726130675,3.57746493776476,-1.24116482657313,-4.53242451191508,0.924285778878696,1.24349458383311,2.35244636055841,0.306961109298201,-1.59795523365431,-0.0740813447042575,-0.866934123417916,-0.634242952882304,-0.239766309963251,0.17401807677011,0.403461938560917,-0.707257026741676,2.07952290746019,1.20366266605118,0.618563398788812,1.00212370139655,0.154553101612314,-0.235462098842533,0.107065725016799,-1.46933305875328,-2.68777895501831,1.77595039680514,-1.59808161162508,-0.89447185532482,-0.527974338791873,-0.765809487452494,-0.255630846665313,2.61891047879754,-0.0487619449343912,0.743387050306864,1.25444646432009e-14,"HBCx33_CisplaRelapse3","HBCx33","Relapse","Relapse","Cisplatin","1"
29.3344548858467,-3.24144844470191,11.1783430698546,-5.84720289682505,-10.9675980694521,0.139662424574796,-1.32384412407553,1.35239634732048,1.77416829526539,-0.861240660726618,-1.38723486038744,0.594898436368867,-2.97612705451904,-1.32144560774985,-0.546050691267216,3.06511437128845,-1.97421557318216,4.92955927129649,-0.661487306616009,-0.580638833308763,0.411400593577867,0.682186623653985,1.65213727344139,-0.813501092571773,-0.0256745805523731,-0.258335973122223,-0.208252889685806,-0.136585737575772,0.197554024100801,-0.228673937489176,-0.0855681882363961,-0.150520872899858,-0.34726574590325,0.110226398813434,1.38939087617396e-14,"HBCx33_Cisplatin4","HBCx33","Cisplatin","Persister","Cisplatin","2"
-16.721821202314,1.76702895222645,1.44627297493199,-8.87728891097226,10.8639167823206,0.889252835281692,-2.79256176312429,0.52801123560991,0.730768420107595,-1.95243159495787,3.54899632167159,-0.386475578536299,-1.41296664595827,-4.66264105797029,-0.641984269024855,-1.35893280123195,3.54166279655547,2.50213197073798,-0.784647126661135,0.0334448239234497,-0.107641482505803,0.191203395287762,0.728912279018369,-0.127861254940956,-0.285309045931061,0.137078105865872,1.68136177238871,-0.329748343119637,-0.845616223955462,0.711859446566604,0.126147922495508,-0.757400582126917,0.167085290250566,-0.336665738204885,1.28708505102212e-14,"HBCx33_CisplaRelapse4","HBCx33","Relapse","Relapse","Cisplatin","1"
28.329146120285,22.395347236637,11.319411001952,10.8973162252507,8.89767450977924,-2.07749505229903,0.727857717857742,-2.1488886107162,0.0370630752592941,3.07727016743538,-1.93177954490028,-2.33404564656664,-5.07045668413886,1.94809156182779,-1.74875442208839,-1.14880931022593,-0.546757419568842,0.712788143552098,1.13676898429422,-0.396687192113351,1.10635106978557,1.24161919547337,-0.635895785855586,0.157859395084597,-0.147424160528748,-0.18427195764518,-0.0769373983649326,0.00530138580796094,0.361389441657854,-0.0961241087610794,0.0564905644818176,-0.0196920662078547,-0.0233673435452364,-0.122817000031496,8.99077971171755e-15,"HBCx33_Cisplatin5","HBCx33","Cisplatin","Persister","Cisplatin","2"
-25.1473815826238,8.0770472897239,-4.92448219741407,6.130672099872,-3.08542042066275,-7.67615963150652,4.52051424948795,1.98759650615119,-1.23958815456622,-2.19547913037097,4.32680439213074,-1.84153832183559,0.537859371590712,-2.62858131928245,-3.62962108843398,2.61582848018206,-1.22882497507891,-0.603641635707688,-0.661461965494628,1.66170195470285,2.3428359091047,-1.11934852087451,-1.12638704053576,-0.902969462677047,0.351931215020809,-0.28385164130875,0.338581686277565,-0.462190037784096,-0.18078769099074,-0.287530464365809,-0.28163660552625,0.0613348973433998,0.0349349343977843,-0.149374113741858,1.05826467712128e-14,"HBCx33_CisplaRelapse5","HBCx33","Relapse","Relapse","Cisplatin","1"
24.649007437365,2.29479032263816,15.2051089873081,3.35669451551558,2.94527665735716,0.499260835588882,2.51582870215988,1.82398323480863,-2.76777389892427,5.00890965466984,0.114262113613007,-1.13996924163705,5.69714012037679,-2.82616854076384,1.49036302409095,-0.793580952326629,-2.66588616362461,0.136758199845951,-1.44556499736706,0.847993508018101,-1.6767696737329,-1.7470287869086,1.04765171898902,0.326916023183692,-0.00270798153855241,0.273114861235569,0.10354301986447,-0.109938166883397,-0.579538625766512,0.176594257997101,0.128064795101171,0.0696342105288825,0.292206388645566,0.0917861447302899,1.21662360962173e-14,"HBCx33_Cisplatin6","HBCx33","Cisplatin","Persister","Cisplatin","2"
-11.4917704352038,11.0468522496276,-0.0698275477269814,-13.0505470646409,5.07363704254279,2.04268029095378,0.488036915344294,0.941073801884051,-1.0568423352145,-0.66537918943778,-2.73773155996207,2.90411788469017,3.51898265222334,3.80304203039143,-2.73647845382189,2.88854579059181,-1.78151901314949,-0.216006222519587,2.97804802690873,0.974884973087564,1.10660590206915,0.171582095379787,0.529989806820335,0.747969206912992,0.154483546598359,0.813396768507172,1.30041461695021,-0.385675514727377,-0.523165147397786,0.202571792578849,-0.0150446907191045,-0.376507291461049,-0.0747358132066838,-0.189172311083825,9.9615914702366e-15,"HBCx33_CisplaRelapse6","HBCx33","Relapse","Relapse","Cisplatin","1"
4.14475323315299,-2.48335724989791,13.2399811943958,-2.81011883908683,-6.47541375433058,-0.536377204501588,0.0781776429512887,-0.219215016292531,5.35506463044024,-4.77390119060377,-3.43237657085839,-2.83042903399843,2.52821075649283,-2.10666595326229,-1.60086460817192,-3.04795494961683,1.61177370746952,-2.67333047138776,2.43193272581197,0.272439124565058,0.229649281494395,0.296873610702756,-1.25382940046448,-0.118739158969937,-0.0526440991861747,-0.314901908294413,0.33411823056644,0.315513702317667,0.181781995550104,0.0806984835079137,0.101863711149501,0.0658594762053418,0.263035641116468,0.0224418665567479,1.11583219004626e-14,"HBCx33_Cisplatin7","HBCx33","Cisplatin","Persister","Cisplatin","1"
-23.3614426928132,3.51474490592492,-4.93339903594507,-14.6335606194294,3.61499660983011,-4.66024855858066,-0.6261998538425,-4.57047405387393,6.04423660319035,3.09604966825802,1.07812345965626,-1.85520680582124,0.199779183959298,-0.33783729631642,1.95280524761392,-0.279163011339088,-3.32161863268115,-0.54394050169118,-1.51095873054812,0.0155230559753535,-0.582820206311535,0.364691715838192,-0.884763434849388,-0.434527233078952,0.527045308011621,0.0743347794810926,-0.218834909506238,-0.188070794562831,1.82954899585959,-0.247329460067587,-0.0487258181923928,0.421949750363466,-0.046447699141781,0.109641957991912,1.06943588830778e-14,"HBCx33_CisplaRelapse7","HBCx33","Relapse","Relapse","Cisplatin","1"
45.4445433914946,-6.35225535056711,-3.40779912703161,1.98546279615591,0.0720892758454661,0.911437372964474,3.00522189077331,3.45132923032934,6.99096294959046,3.09160077277313,0.775782486221515,4.0288698739043,-3.19277995194151,1.56083964678062,-2.30628292386495,-0.372627390929834,1.31435739210356,-0.707780793322658,-0.00934444629552414,2.33643125944321,-1.99918944636218,-2.65640412755356,0.169777782374522,-0.138757880487564,0.498224469661503,0.434774447579514,0.123081487863302,0.0108912303001523,-0.0621011271624831,0.47447970307548,-0.0724288628372719,0.0884754618323818,0.160721566143924,0.102705334659477,1.55159910236651e-14,"HBCx33_Capecitabin1","HBCx33","Capecitabin","Persister","Capecitabin","2"
-23.0421032610886,-4.00908286180727,0.259006213737072,6.62060806244928,2.30425926765625,0.25418741259962,1.43482082026074,0.310283458699488,-0.512031038821071,-3.63116412624917,-1.10477509060333,1.26898675197167,0.939027152872071,1.57158070305316,0.353401973842108,0.0607792020967608,-0.543921886588375,1.37776949992493,-0.199791603785254,-2.37935005851463,-2.15591309931478,-0.180049976976122,-1.13931105651681,-0.893792799347685,0.312405459992364,-0.788409792127291,0.67812707161099,-2.38630605012512,1.00492980140672,1.21247082066617,-2.17518054512452,-0.043834342752791,0.81412717598203,0.600741870901431,1.25577133842138e-14,"HBCx33_CapeRelapse1","HBCx33","Relapse","Relapse","Capecitabin","1"
24.7453548263016,29.2397728216804,-8.49553788701251,6.86821362052279,-4.08949501591094,8.04920304554449,-1.89157584320579,-6.32249928230495,1.99092431727543,-1.17971215168046,-0.126080390765987,2.33051610487212,2.01924782712111,-3.02251658839893,-0.770837446075373,1.26722170471158,0.364476021380394,-0.374570274289458,-1.12936888183153,-0.718805061723423,-0.575839970939173,-0.229530798119806,0.0483874481762005,-0.0944988841305836,0.179999664684895,0.380314778069365,-0.257563774044097,0.102525830834035,-0.082714440406209,-0.226014062745159,0.0838511821778631,0.0369177947047259,0.000481851921286027,0.0487797214790128,9.85568651934305e-15,"HBCx33_Capecitabin2","HBCx33","Capecitabin","Persister","Capecitabin","2"
-24.0099822150326,-7.99840555149271,-0.885425195281589,5.35210832161731,0.292902250621859,1.28136880242791,0.457002042818151,-0.959136150907695,0.528808651656672,-1.75758612535091,-0.65154090679049,2.04598470762585,-1.99753542139714,0.0949487898353451,1.26636925967013,-0.770767924685164,-2.3555104459779,-1.92764197175796,-0.731725090999185,-0.188323661772966,0.489667791906979,-0.355958774123143,1.39835642195993,0.187936833945366,-2.26400059978659,-1.68182531911335,2.82785271088162,-1.00936674864086,-0.0854285612798586,-1.26125261016291,1.65767451794589,0.362295683515302,-0.273850452284801,0.561915260668205,1.27329709239003e-14,"HBCx33_CapeRelapse2","HBCx33","Relapse","Relapse","Capecitabin","1"
54.1165143226072,-0.490798030574114,-7.10578870687977,-1.06636802440554,-2.0953796862492,4.82736180320956,-0.211031426593595,2.63165606354949,-0.122457474590216,-1.48314805856983,5.56288337760662,-1.67433940718194,1.93958233909356,3.04989513170126,-1.27588178849916,-5.14645139082617,-2.63184162073167,1.64874204582861,0.084500118930607,-0.282768584766593,1.54456521676316,1.07716832358867,0.340572610119154,-0.219588451106106,-0.249580605348058,-0.576449827748161,-0.340133704266886,0.154946082521034,0.167384960281544,0.360415154654026,0.0681914259289482,0.134593277742173,0.127703826477979,-0.101379798175189,1.48558903802374e-14,"HBCx33_Capecitabin3","HBCx33","Capecitabin","Persister","Capecitabin","2"
-23.1893143542798,2.96233091542587,-3.45047490384546,-1.10135101733493,-2.64814948100512,0.622482071171895,5.17325754520349,-1.48490512066857,-1.75479191379604,0.142493206582395,-1.85747935205052,0.531376394303875,-1.18557465022245,0.65724962229906,3.8380050280797,-2.10816904195363,-0.247461553565954,1.5450501674951,1.23154472371511,0.198298400063268,0.407602804667124,-0.922522273991977,-1.59549971845685,-2.93452842372476,1.97991545042751,0.702303942175542,0.433389708766772,0.527921217350668,-1.41114623970367,0.103091324421577,0.991220550671235,-1.25114772992201,-0.322728896975301,0.357076204666128,1.21906156503038e-14,"HBCx33_CapeRelapse3","HBCx33","Relapse","Relapse","Capecitabin","1"
62.9159755260976,-7.42749660100872,-11.2917816966344,1.27287561359243,1.74533201986413,-0.123484435293197,-1.39624365026955,1.32989123996043,0.612231896350426,-0.627023291737209,-3.63961809483407,-4.73523684802179,0.224207388597979,-0.637715505472706,2.31380906255428,2.24877640452858,-0.0328955886765686,1.77854237709596,0.23968924653807,-0.193556713053302,0.996109186529604,-1.69544331573161,-2.28657315443461,2.25843293601475,-1.55215495407722,0.225476307158798,0.315856737599096,0.0673086501497789,-0.239710581780569,0.634987430334566,0.417153186035442,-0.272736856933757,0.28496201809071,0.218791358993703,1.55144698415824e-14,"HBCx33_Capecitabin4","HBCx33","Capecitabin","Persister","Capecitabin","2"
-19.0539468199512,-3.29387839327358,1.55006747033944,3.96262103139211,1.9023840385734,0.975206129739039,1.42312266533923,-0.00799041996018346,-0.0793977831851362,-2.79539988737261,-1.26677343830148,2.94622400116817,-0.296422399093207,-0.733071884985364,3.04262942897227,-1.33052478408772,0.309181355288836,1.21919890319442,-0.870530057758013,2.24177118825857,2.61761558819273,-0.0454880064092423,0.587039117334861,2.67126794419188,2.37563157342285,0.311760479227322,0.34533952123797,1.19818312539489,0.950417839245702,-0.499535066527317,-1.30918248278457,1.09892199046935,-0.251013483156965,-0.0319988617940472,1.16131019025341e-14,"HBCx33_CapeRelapse4","HBCx33","Relapse","Relapse","Capecitabin","1"
61.860173839097,-6.79734051089648,-9.31874565815572,0.825624782225285,4.23463858620794,-1.00229745610427,0.566176059087743,0.551397693597153,-1.44256759307269,-1.00278603439158,-3.02306197673126,-3.98753000992794,0.564859798480338,-0.498884234692467,0.183276610599055,1.1191461020362,1.33894287636408,-1.81724315366768,0.256600777508581,0.668616753018791,-0.778724439352811,1.33725235088921,3.29991855185335,-2.03510506196966,2.00532212488036,-0.700816093398825,0.108053410108979,-0.446700983244661,0.30903875302486,-0.845885848162128,-0.378457429705319,0.158790975797385,-0.497803400728406,-0.0660322479920542,1.3213302265187e-14,"HBCx33_Capecitabin5","HBCx33","Capecitabin","Persister","Capecitabin","2"
-27.7305725962949,-9.7312718814456,0.0688691392370045,6.36989061778714,-3.37068992157402,-1.96958883567656,-2.64611950853317,-5.68671388596483,0.117232764921148,3.52412685777271,0.895722766688508,-0.531086068828343,3.49478016931414,2.92440908945016,-0.388775393944458,0.952606253354486,3.09709292142719,2.84527231999559,0.675958737552227,2.65025753334558,-0.153165400483671,0.635419828871022,0.105448645754939,-0.359744526888275,-0.0905676965077722,-1.84836006852933,0.557456764986841,0.135793002310357,0.385321579496132,0.74843399702898,0.836479655462774,0.374213968418604,0.42077224035263,-0.414237251465939,1.29785038567178e-14,"HBCx33_CapeRelapse5","HBCx33","Relapse","Relapse","Capecitabin","1"
37.0253188803938,-8.01257602710246,4.55751989750836,2.99262181005241,2.27669013312864,-1.05220451200319,4.01951422343701,1.45467699540806,3.78736481469991,2.05915096802529,3.26722528867578,3.24521186743097,2.73418846572454,0.493863761248514,2.70957688776958,2.6239553534319,2.30513514285539,-1.13222470165017,-0.121005384373861,-2.96890566353523,1.9307640263191,2.5548567299916,-0.949539664716668,-0.433193725910726,-0.487147886750431,0.525663994107238,-0.0544912776642287,0.0349067589875027,-0.474089738218531,-0.556985719655593,0.0319879137659137,-0.109001773446163,-0.256414002345218,-0.0817794606035967,1.30207416611407e-14,"HBCx33_Capecitabin6","HBCx33","Capecitabin","Persister","Capecitabin","2"
-20.3204080978189,-7.3398014368319,0.567945535024853,3.94860914143338,2.2900001025143,0.445564868828396,-2.1666304939739,-1.15725454738868,1.16051225576184,-1.61039825259328,0.35308509179122,1.05925688560125,-0.0429723437524825,-0.390041481649057,1.59413165376418,-0.470513452201755,-1.03620760536449,-0.127458563482017,1.72706881985026,1.0865866104765,0.193420153942827,-1.090247760527,0.458067310480329,0.189879672970777,-1.06980449781302,-0.0173393338922612,-2.68098044728487,-1.88497172043418,-0.104499716954137,-0.92371769883732,-0.296092522379366,-1.36970331727456,-0.81307062958709,-1.95897953209546,1.14058171649001e-14,"HBCx33_CapeRelapse6","HBCx33","Relapse","Relapse","Capecitabin","1"
64.0614676379306,-11.1107587440652,-3.4954482552073,-3.87168330294613,-1.12781023352805,-7.28890066679866,-2.1106274867957,-4.06729287633695,-5.77588601187704,0.915548829921329,-1.55047454841135,5.97504838257431,-0.299167467593354,-2.52112169618945,-2.13566171929999,-2.37467464662617,-0.448523002660807,-0.324362010297666,0.53790838239568,-0.617001989598317,-0.275692652533575,0.418314487508685,-1.10738707128596,0.0885384017636934,-0.494461216029971,0.253403038803968,-0.0788204800681002,0.276424057838595,0.143202573556021,-0.0139518084304456,-0.162950753216538,0.11203506142516,0.0513489157398931,-0.0805437798918689,1.51602339470352e-14,"HBCx33_Capecitabin7","HBCx33","Capecitabin","Persister","Capecitabin","2"
-26.3810886134009,2.685353296069,-4.79532259682802,3.49602765505588,-2.6354196896691,-4.9306027184784,5.63976181396861,-1.26951336550403,0.285223277233123,-2.09034545736232,2.08360004118169,-1.10362733636938,-0.402939653873925,-0.0426356102516866,0.368073306708557,-0.135467370266891,-0.216759776603387,0.8342769845516,2.69231236651915,-1.93331301435798,-2.82790257959764,0.684291462169147,2.50893768610091,2.41114201694722,-0.28678589873705,1.63712574739072,-0.234071771911581,1.04269174854083,0.164705683247645,0.628073888429671,0.759249095952348,-0.0905337856342989,0.0840371624527751,-0.0433158819621357,1.16140823409969e-14,"HBCx33_CapeRelapse7","HBCx33","Relapse","Relapse","Capecitabin","1"
