"logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","status"
0.327606233395067,-2.90636865168675,2.16424102415306,0.0334115919332863,0.0583350438541676,-3.95389826275924,"MMP28","Not Sig"
-0.173436480609507,5.42264815904574,-2.16344215998617,0.0334750576552721,0.0584390448631346,-4.43846631552743,"SUMF2","Not Sig"
0.185372601562436,3.28060317409673,2.16329443883473,0.0334868048568754,0.058452744613917,-4.29819020743683,"COG1","Not Sig"
0.268032361153496,-0.467035289269974,2.16254401037626,0.0335465365342833,0.0585501905114547,-4.04082588972416,"HRH1","Not Sig"
0.357031068187705,-2.87666989619568,2.16247875522272,0.0335517350183165,0.0585524457084114,-3.95741116931405,"FGG","Not Sig"
0.25273089043475,-0.9382369878783,2.16202637400145,0.033587792803038,0.058608547884137,-3.96243469692597,"IQSEC3","Not Sig"
0.306605600782122,-2.65416483086943,2.16184552456926,0.0336022171471207,0.0586268924244201,-3.96102553174875,"OSCAR","Not Sig"
0.138258468031854,5.87592727303101,2.16165275523201,0.0336175981516278,0.0586469016171729,-4.44060904780723,"FBXL5","Not Sig"
0.144971058664474,-1.91438540505859,2.16158454286021,0.0336230422644014,0.0586495729664974,-4.083507082916,"CFP","Not Sig"
-0.172502543517428,5.90416675241299,-2.16092627296956,0.033675619075815,0.058734448955945,-4.43819427423231,"KCTD1","Not Sig"
-0.288259479185374,5.98200839605303,-2.1604241561874,0.0337157718918886,0.0587976387303686,-4.53392209740052,"EIF4EBP1","Not Sig"
0.202446131839527,2.59438981848733,2.16023088944476,0.0337312379829802,0.0588177671157387,-4.29087652220665,"ZNF439","Not Sig"
-0.157438951162971,2.43295308305634,-2.16011526691472,0.0337404935825764,0.0588270627322598,-4.26673976325707,"SLC39A13","Not Sig"
0.608531801412896,4.34801821460727,2.15992412871974,0.0337557990734472,0.0588469030369738,-4.15854531064218,"NES","Not Sig"
0.291644881157148,-2.716688020411,2.15976991949573,0.0337681518655763,0.0588615918494154,-3.96445509020622,"PXT1","Not Sig"
-0.132509637803324,2.92850643715195,-2.1596923544027,0.0337743666363928,0.0588655792456851,-4.40176687341195,"METTL21A","Not Sig"
0.371062572347456,-2.61012660404969,2.15960251947354,0.0337815657521246,0.0588712811369138,-3.96252321745726,"TM6SF2","Not Sig"
-0.153100768920032,6.66765557983097,-2.15951342500983,0.0337887068492576,0.0588768806049201,-4.4703336449921,"NANS","Not Sig"
0.166697674718346,6.39251889600179,2.15936752556478,0.0338004038176162,0.0588904164619608,-4.55061766955076,"TANK","Not Sig"
0.160982957781707,3.57347116236595,2.15900655660263,0.0338293583782356,0.0589340135671053,-4.23807104580374,"XKR8","Not Sig"
-0.105016395842675,4.55507735257135,-2.15895727235022,0.0338333133132362,0.0589340538352235,-4.39346315423324,"FOXK2","Not Sig"
-0.250714151836354,4.55380169371818,-2.15852593782889,0.0338679439936046,0.0589875217894654,-4.46621683359765,"PLEKHB1","Not Sig"
-0.121719229983841,8.02186548428729,-2.15840342104121,0.0338777861631505,0.0589978083884585,-4.54251409005018,"COPB2","Not Sig"
0.108178005679802,0.300012301808064,2.15830766993913,0.0338854798928442,0.0590043515466823,-4.56792335152131,"GCHFR","Not Sig"
0.331948737687985,-3.02671697114454,2.15817914009272,0.0338958098311184,0.0590154830478144,-3.96601270834983,"ZAN","Not Sig"
0.172313815118072,2.75710761661609,2.15773745133251,0.0339313292482826,0.0590704638911159,-4.22305320124155,"ZNF665","Not Sig"
-0.185225529327838,5.23086859224605,-2.15763968742941,0.0339391955375359,0.0590772967033012,-4.34970476082068,"PFKM","Not Sig"
0.186069036373935,2.0434825976639,2.15736594013267,0.0339612302712002,0.0591087878001649,-4.36563279794867,"EFCAB2","Not Sig"
0.165589637073292,1.48499943976275,2.15727562260062,0.033968502930706,0.0591145814963836,-4.15038887297962,"AP4S1","Not Sig"
-0.15124967861594,3.85484716280332,-2.15626431335906,0.0340500294834251,0.0592495811385023,-4.63671993821384,"EID1","Not Sig"
-0.276690683480476,4.73754719303903,-2.15461859440216,0.0341830631414515,0.0594741652266066,-4.24458685237646,"TLE2","Not Sig"
0.138856273581082,8.74512059809106,2.1537324216243,0.034254885244642,0.059592209253939,-4.69805281999357,"SPINT2","Not Sig"
-0.14480222906024,2.56817092987325,-2.15341492058611,0.0342806498626838,0.0596243337165169,-4.32698203379544,"ZNF696","Not Sig"
0.114308655327795,6.00807845054722,2.15340682748822,0.034281306822933,0.0596243337165169,-4.47654679013274,"NOSIP","Not Sig"
-0.174506846158198,-0.221938628506846,-2.1529396602185,0.0343192478815125,0.0596833978995233,-4.25660444211084,"NUDT17","Not Sig"
0.164572318498222,0.389970111103219,2.15226773467797,0.0343738825063967,0.0597702667468566,-4.27009396878046,"ZNF519","Not Sig"
0.456094178591847,-1.66676823113778,2.1522272768429,0.0343771745696611,0.0597702667468566,-3.97766534014996,"SPNS3","Not Sig"
-0.135663045745251,-0.601326124610408,-2.15205579558203,0.0343911310858076,0.0597875972912514,-4.1694391753733,"NT5M","Not Sig"
0.155090164903345,-0.495504649246014,2.15146141891637,0.0344395443904994,0.0598648186094393,-4.27964621550334,"ZNF354C","Not Sig"
-0.111184627510275,-0.236113573105458,-2.15137424586767,0.0344466498150693,0.0598648858543567,-4.35520266996545,"N4BP3","Not Sig"
-0.119237196600757,3.14440805291026,-2.15136294643995,0.0344475709182618,0.0598648858543567,-4.31573420320936,"ASB1","Not Sig"
0.173692337943503,3.58402933517269,2.15117559895701,0.0344628461759219,0.0598844889092155,-4.36634274284562,"EDEM2","Not Sig"
-0.18668154587994,4.93236940308341,-2.15102982050673,0.0344747362068808,0.0598982057499637,-4.35681170150437,"MBD3","Not Sig"
-0.199152075890198,5.83828749280609,-2.15097143804765,0.0344794990177419,0.0598995376422037,-4.45684175986975,"DCK","Not Sig"
0.218298826993774,-0.0515664378541662,2.15076219241978,0.0344965738725083,0.0599222558552586,-4.29794715831191,"CPT1B","Not Sig"
-0.172232495751684,2.7441428397187,-2.15070509788855,0.0345012341762623,0.0599234066127457,-4.36246154878342,"SNX25","Not Sig"
0.119145466405308,1.76492888811489,2.15055398096304,0.0345135716407867,0.0599378896215678,-4.3707496160081,"VAX2","Not Sig"
0.152626956010515,2.81885593049972,2.15048778680315,0.0345189770632119,0.0599403321594629,-4.39121938530033,"GAS8","Not Sig"
-0.161714796705704,3.49763415170231,-2.1496489310183,0.0345875419721396,0.0600524344515697,-4.33004887494755,"MTFMT","Not Sig"
0.161414454777016,1.44114284744606,2.14933816230281,0.0346129731029975,0.0600896286588868,-4.27335009369173,"CARD14","Not Sig"
0.916248316209573,-0.684042982298096,2.14861201056566,0.0346724597002096,0.0601859291773529,-3.97698815746511,"EBF4","Not Sig"
-0.251003599944104,6.40634594487942,-2.14845665239081,0.0346851982398704,0.0602010695249441,-4.52958698638233,"PLXDC2","Not Sig"
-0.199205665612247,4.12345850038216,-2.14832908304619,0.0346956612884212,0.0602122573870725,-4.21769684298984,"ZNF711","Not Sig"
-0.142643930130651,7.2892026340538,-2.14716136000322,0.034791563883819,0.060371700747229,-4.53655028670542,"GLRX5","Not Sig"
-0.122121411971686,5.45096646054867,-2.14704305802415,0.0348012926251545,0.0603751439116642,-4.4173763671797,"SH3GL1","Not Sig"
-0.0953542426880043,4.69462379930955,-2.14703927132144,0.0348016040694362,0.0603751439116642,-4.38034397020523,"ZNF746","Not Sig"
0.126878004294645,2.87450447187859,2.14687395938593,0.0348152028151867,0.0603917457466536,-4.37219277486825,"METTL18","Not Sig"
-0.115620394815412,5.88842226363825,-2.14682327847149,0.0348193728099114,0.0603919901698405,-4.58816727549813,"RALY","Not Sig"
-0.210994370685958,4.28485877053885,-2.14649227987969,0.0348466178587594,0.0604322521213635,-4.36301978470743,"ORAI2","Not Sig"
0.262526908428666,-2.66908388010653,2.14586957676016,0.0348979238591158,0.0605142272934159,-4.05455692505064,"SULT1C2","Not Sig"
-0.149013986937277,7.20571151711528,-2.14520762960233,0.0349525353051056,0.0606019145966718,-4.53063221389509,"GANAB","Not Sig"
-0.195877159790398,4.22180832468074,-2.14471222523659,0.0349934553847615,0.0606658457971535,-4.30288775661482,"TTC33","Not Sig"
0.217760861313387,-1.19841063824498,2.14416970114226,0.035038315314865,0.060735734067481,-4.15944667490044,"SH3RF3","Not Sig"
-0.186279640526025,3.59930513153845,-2.14412670628401,0.0350418725876026,0.060735734067481,-4.52047605205967,"MTAP","Not Sig"
0.412052201190421,-2.12619399474377,2.1437147057873,0.0350759762692017,0.060787814579612,-3.99486887240091,"NCAN","Not Sig"
-0.159674862648516,5.5250928011949,-2.1434085535258,0.0351013369648557,0.060815151169768,-4.51262799344478,"CETN3","Not Sig"
-0.172286315172928,2.80514379382666,-2.14340118425721,0.0351019476084853,0.060815151169768,-4.44317969169509,"SYT7","Not Sig"
0.273288032093246,-1.40811006112104,2.14337735713888,0.0351039220709075,0.060815151169768,-4.28476233358624,"DCHS2","Not Sig"
0.378786378888584,-2.67183301736682,2.14332360855128,0.0351083763660243,0.0608158388247242,-4.02650206927401,"PROK1","Not Sig"
0.134372320787743,5.22332883241325,2.14315933535847,0.0351219931896448,0.0608323961081102,-4.50088685047726,"C8orf76","Not Sig"
-0.129755501586573,-0.0404786256462784,-2.14293201917476,0.0351408433048241,0.0608580127436173,-4.42240731453671,"TBX19","Not Sig"
0.130239208665177,4.83613276011599,2.14285972472061,0.0351468401406973,0.0608613663203456,-4.42961089922149,"CHD8","Not Sig"
0.267882297920305,5.46595061631892,2.14224942655382,0.0351974999388474,0.0609420499692023,-4.37822637547709,"MYO5B","Not Sig"
0.139456339944055,4.39124486264737,2.14188304925562,0.0352279427740629,0.0609877147424843,-4.35711920144566,"IP6K1","Not Sig"
0.272858310310264,-2.99125678604275,2.14164686747025,0.0352475796035423,0.0610146634342876,-3.99897003941749,"LUM","Not Sig"
0.146586241321261,5.32627951939704,2.14123141295036,0.0352821447753036,0.0610674443460768,-4.56873229680886,"MIDN","Not Sig"
-0.118821520260926,5.64995835086314,-2.14107934116781,0.0352948042772016,0.0610823024259294,-4.42549935225645,"RAD1","Not Sig"
0.219169567322891,-1.5915036132984,2.14076462698631,0.0353210157949963,0.0611206079140151,-4.03511829872878,"ESAM","Not Sig"
0.638655258523937,-2.66833546068205,2.14037208968509,0.0353537326619992,0.0611701603221408,-4.02590322556438,"RGS7","Not Sig"
0.102600469621163,5.33389434823092,2.13997922891338,0.0353865028626069,0.0612197935604357,-4.4127690983813,"LEPROTL1","Not Sig"
-0.242022530520723,-1.13566460805015,-2.13875836439643,0.035488508984339,0.0613891819003181,-4.04646544362091,"TRIM9","Not Sig"
0.0755630573392061,9.74833277528071,2.13805625515117,0.0355472875483358,0.0614837633351034,-4.73102650982715,"PSMB4","Not Sig"
-0.227519220063797,5.61898551022675,-2.13756296393851,0.035588635055639,0.0615481770911472,-4.42970288331918,"C1GALT1C1","Not Sig"
0.0847058465261199,6.5495899752012,2.13722845052169,0.0356166976357998,0.0615896032375408,-4.61123890908883,"GPBP1","Not Sig"
0.22856585512258,-1.86551066441033,2.13511833778357,0.0357941601766093,0.0618893375115004,-4.01573386979557,"CAPN9","Not Sig"
0.249319814934557,-2.94120679095563,2.13500448402434,0.0358037571941164,0.0618987908399782,-4.01342930980049,"HSF5","Not Sig"
-0.129848104770546,4.89401024197937,-2.13407328635347,0.0358823341173124,0.0620274831143347,-4.4147181266132,"INPP5A","Not Sig"
0.209212316924395,-1.43127970089326,2.13352018169368,0.0359290774336654,0.0620970623363358,-4.09652816014214,"SLC25A34","Not Sig"
-0.0985391906230424,5.9440035830604,-2.13349897420284,0.0359308707480846,0.0620970623363358,-4.5788037398535,"USP34","Not Sig"
0.120064780752554,2.25035527036526,2.13308658515872,0.0359657579996589,0.0621501898382393,-4.46479507649066,"PRR12","Not Sig"
-0.381804977370208,7.76054510154641,-2.13287632916532,0.0359835565396664,0.0621737785559723,-4.63383228469894,"MAD2L1","Not Sig"
-0.453551798799938,-0.502675983089133,-2.1327525433576,0.0359940388038092,0.062184721949089,-4.0803398152794,"HMGA2","Not Sig"
-0.124672313151856,6.1749434935023,-2.13202133834089,0.0360560118501901,0.0622846100751987,-4.46022409594857,"SURF1","Not Sig"
-0.145073903258824,3.05744118377359,-2.13181374775717,0.0360736230044403,0.0623078514880797,-4.42988659041365,"FAM76A","Not Sig"
-0.121659351435263,4.50638304887979,-2.13120688409156,0.0361251497378583,0.0623896611845556,-4.43629095258745,"WDR48","Not Sig"
-0.117427417709133,6.90810639262176,-2.13110107454483,0.0361341402077746,0.0623979985684716,-4.5975613690635,"TMED3","Not Sig"
0.454932536427219,-2.48344404313013,2.13088835396666,0.0361522206190087,0.0624220291277873,-4.01802271023526,"ADRA2C","Not Sig"
0.251004913889752,-0.502532283799947,2.13022148286847,0.0362089529652158,0.062512784611336,-4.07738649708428,"MGAT3","Not Sig"
-0.127798691498002,5.18359548604247,-2.12996061830285,0.0362311663741834,0.0625439309895929,-4.58951704898223,"TMEM141","Not Sig"
0.731538809395621,0.859265680814753,2.12969045689907,0.0362541839091192,0.0625764581545127,-4.20052039443295,"PRSS23","Not Sig"
0.162948165661556,5.22645938557377,2.12943871276561,0.0362756437343922,0.0626062894570874,-4.43658090765604,"XPR1","Not Sig"
-0.10794666335017,3.41049562467461,-2.12898451592851,0.0363143894584203,0.0626659433101844,-4.66803369798887,"GCSH","Not Sig"
0.36029276595564,-2.54581908302289,2.1283806836264,0.0363659556211297,0.0627477044785441,-4.02511233940512,"LINGO2","Not Sig"
0.166664645851776,-1.09763720471271,2.12813700941906,0.0363867829440973,0.0627764145429413,-4.24201669025193,"DENND2C","Not Sig"
0.274110983577251,-2.6452106617863,2.12734942283296,0.0364541703874995,0.0628854367520117,-4.40504493947381,"LHX1","Not Sig"
-0.186797201129787,6.84803612655681,-2.12729307054753,0.0364589961492188,0.0628865239678527,-4.60045490354921,"PAIP1","Not Sig"
0.203514600692832,-2.88284745796347,2.12716886847057,0.0364696342265344,0.0628976351883009,-4.07576851330097,"NYX","Not Sig"
0.217311584010288,-1.29516282513086,2.12685798129632,0.0364962739507514,0.0629363380404755,-4.06440144011719,"EDA2R","Not Sig"
0.411837854216398,2.12821022219817,2.12676077715119,0.036504606777654,0.0629434661210463,-4.33880682915662,"FUT3","Not Sig"
0.308049903691966,-2.23528820131769,2.12668407895571,0.0365111828972465,0.0629441818385387,-4.19245102024825,"GJB1","Not Sig"
-0.132652499860064,4.84386937800647,-2.12665798327575,0.0365134205808322,0.0629441818385387,-4.4298355116588,"GMPR2","Not Sig"
0.123469200297484,5.39973755311787,2.12652038409383,0.0365252215688793,0.0629572845096517,-4.42138676836644,"GTPBP8","Not Sig"
0.26707549994706,-2.95609708846742,2.12596689060393,0.0365727245575918,0.0630319154183906,-4.09248736403643,"IMPG1","Not Sig"
0.115989250296495,2.13943141468906,2.12579539210953,0.0365874541100273,0.0630500516963898,-4.32250330014402,"RPTOR","Not Sig"
0.218058465021654,-2.1723324593274,2.12479542845651,0.0366734409179743,0.0631909651591582,-4.13891468793901,"TP53AIP1","Not Sig"
-0.156615812388604,6.19722162867883,-2.12457929245322,0.0366920494709409,0.0632157620137854,-4.5314358004312,"GOLM1","Not Sig"
0.244248135272955,-1.17821509663905,2.1236490143858,0.0367722367167806,0.0633408539760581,-4.08552391599526,"SOX15","Not Sig"
0.205468801136577,2.05258297519626,2.12363891950877,0.0367731076989564,0.0633408539760581,-4.44147366168452,"OCLN","Not Sig"
0.172524287400739,8.18847253132363,2.1235624371427,0.0367797071501957,0.0633449420285285,-4.69686675375043,"GGCT","Not Sig"
-0.134852197896768,5.92779810700639,-2.12332592152155,0.0368001219304079,0.0633728202682541,-4.5598577376209,"RNPEP","Not Sig"
-0.287922026950234,2.24608316479081,-2.12314678515619,0.0368155905787951,0.0633921754377437,-4.26569872768162,"ENHO","Not Sig"
-0.130177507867435,3.97417774248613,-2.12306721377838,0.0368224634757964,0.0633967269743524,-4.39661068531219,"NIN","Not Sig"
-0.143863983395747,3.62878529210056,-2.12253274175364,0.0368686568127293,0.0634689671489605,-4.41737987459971,"UBE3B","Not Sig"
0.205992095449808,4.8077625637242,2.12199874385508,0.0369148593732821,0.0635412066084205,-4.42979822989618,"FZD3","Not Sig"
-0.137239071039414,8.89157148882092,-2.1216496079947,0.0369450944522729,0.0635859479555768,-4.6262595754256,"PABPC4","Not Sig"
0.418919671534978,-2.74038213259856,2.12155930246653,0.0369529183847645,0.0635921117875127,-4.03532587764325,"KCNA1","Not Sig"
-0.370810544845863,2.1547318370772,-2.12142965198635,0.0369641536166999,0.0636041440202863,-4.13318202096953,"SLC43A1","Not Sig"
0.223729588048719,-3.00724958908845,2.1207655967463,0.0370217456867284,0.0636959304520629,-4.04062881064335,"CACNG1","Not Sig"
0.105768461664474,0.399345845001335,2.12059688645012,0.0370363899583152,0.063713812588682,-4.30976293764517,"ANAPC2","Not Sig"
-0.10950879203258,3.72646983629571,-2.12052894077824,0.0370422891495238,0.063715724010471,-4.41576178370708,"UCK1","Not Sig"
0.316434485865598,-1.89747589613766,2.12048617346504,0.037046002718744,0.063715724010471,-4.04320266015577,"KIF17","Not Sig"
-0.136183662390231,4.94753370288776,-2.12011350106513,0.0370783762598244,0.0637578021052556,-4.51534702988803,"WDR18","Not Sig"
0.17751564556105,4.27108332639222,2.12010660765496,0.0370789753119963,0.0637578021052556,-4.56283537660544,"TSC22D3","Not Sig"
0.207615333216513,-3.01280240808776,2.11909400634156,0.0371670637813876,0.0639019406996121,-4.1074952727376,"RLN3","Not Sig"
0.430369867352972,5.6141466763322,2.11885396666275,0.0371879719657858,0.0639305553154219,-4.46206448294933,"MUC1","Not Sig"
-0.13892632939442,6.25626586342082,-2.1187740931474,0.0371949314527879,0.0639351866451649,-4.58298925290535,"EBAG9","Not Sig"
-0.144103853677615,5.17023148034835,-2.11849639041463,0.0372191368570621,0.0639624078610031,-4.50303058474824,"DCAF10","Not Sig"
0.157869683884874,5.42743405097314,2.1184944934875,0.0372193022458916,0.0639624078610031,-4.58946522582775,"TMOD3","Not Sig"
0.344902094958178,-2.63909094429948,2.11816118658852,0.0372483724244869,0.064005027429856,-4.04544685293858,"GPR62","Not Sig"
0.344634727270277,2.11368130571721,2.11800805800306,0.0372617345091272,0.0640206486195904,-4.33317320422849,"NUAK2","Not Sig"
-0.575278667986785,3.52979745192582,-2.11790001492861,0.0372711649081427,0.0640295118404757,-4.3079400624792,"RAD54L","Not Sig"
0.31673955686171,-2.44349960141164,2.11622960076009,0.0374172283976067,0.0642730731665971,-4.21662272707767,"ZNF154","Not Sig"
0.117839989855466,2.55272962566097,2.11580521841306,0.0374544159831314,0.0643295796002242,-4.48444162077691,"CNOT3","Not Sig"
0.429678285925397,-2.34602959610129,2.11417278774892,0.0375977607166145,0.0645683816889705,-4.05120015524118,"CD200R1","Not Sig"
-0.112070969914334,5.08460137748371,-2.11376413641243,0.0376337189736853,0.0646227304040061,-4.43384005108829,"C19orf12","Not Sig"
-0.546715712105684,6.15293750265117,-2.11354642230036,0.0376528883527817,0.0646482409530177,-4.51904163974728,"AURKA","Not Sig"
0.227745621421529,-1.71065781932082,2.11345456390045,0.0376609788761773,0.0646547259620915,-4.1785671853317,"SLC4A8","Not Sig"
0.214491437227952,3.25529745745348,2.11333647507064,0.0376713818852751,0.0646651790057706,-4.46305889739105,"SLC9A7","Not Sig"
0.617729882426417,-0.278173453609012,2.11290998914089,0.0377089738111016,0.0647222957121954,-4.29271315075772,"FBXO10","Not Sig"
-0.144668694209722,5.45501296141352,-2.11282919056381,0.0377160993354624,0.0647271139156452,-4.66493827166993,"RRP15","Not Sig"
-0.215128065279989,2.80645460826439,-2.11276026255199,0.0377221789320065,0.0647301362348992,-4.51261585140589,"PILRB","Not Sig"
-0.135990986310384,3.66354447442522,-2.11257455332887,0.0377385631054869,0.064750838185456,-4.47227918022396,"FECH","Not Sig"
-0.125790822694866,4.52679689445347,-2.11246988815622,0.0377477998946695,0.0647592735059175,-4.41321557329679,"DDX20","Not Sig"
-0.14068342184046,6.0302279405492,-2.11236709568248,0.0377568733235251,0.0647674266704415,-4.55903238689762,"NOL8","Not Sig"
0.208698479129292,2.39097508771258,2.11218983964235,0.0377725240457139,0.0647868592426142,-4.42994890514389,"PIK3CD","Not Sig"
0.165033909926207,1.89281219993476,2.11187904516563,0.0377999790397476,0.0648265315591278,-4.33481542832037,"OCEL1","Not Sig"
0.182333893424106,3.22506231469104,2.11182132211499,0.0378050800881715,0.0648278624232471,-4.43693225518385,"THAP6","Not Sig"
0.397308388518697,2.50400266489517,2.11158159098075,0.0378262717716374,0.0648567819246251,-4.40872743442201,"TMEM176B","Not Sig"
-0.135982211378241,3.17198701677729,-2.11135762917207,0.0378460787823604,0.0648833209274619,-4.34818483768119,"ZMYM3","Not Sig"
-0.144919437501269,5.99218248756019,-2.11113215084239,0.0378660289911039,0.0649100993307019,-4.63086857203359,"TRIM28","Not Sig"
0.164143393933232,3.71108341411317,2.11097059911968,0.037880328608867,0.0649271864514932,-4.37420899294747,"ZNF426","Not Sig"
-0.147788783968455,5.63248097929612,-2.1106116947295,0.0379121134808961,0.0649742361039506,-4.50881518099608,"CAD","Not Sig"
0.293917217958446,7.09907361941545,2.11048325229005,0.0379234940638503,0.0649863098803078,-4.69952682866902,"CHPT1","Not Sig"
0.259142230961229,-0.896193100030523,2.11002540773065,0.0379640852533413,0.0650484309399101,-4.06506587957365,"P2RX5","Not Sig"
-0.222401725779216,7.30114994819263,-2.1098200983314,0.0379822996186352,0.0650722012782859,-4.74790383327486,"PNRC1","Not Sig"
-0.0757489602736703,5.92741964856664,-2.10954313653412,0.0380068827411054,0.065106876046449,-4.6492524706331,"YTHDC1","Not Sig"
-0.119221335252321,6.57224932309118,-2.10910490449575,0.0380458083669515,0.065166109200347,-4.68656323717103,"MYH9","Not Sig"
-0.198412736954573,2.59313648991584,-2.10866141393287,0.0380852362332184,0.0652261889739158,-4.44492479125275,"POMT1","Not Sig"
-0.143086723269945,4.92687669261117,-2.10817244043267,0.038128748714199,0.0652932496832091,-4.60065023968812,"C8orf82","Not Sig"
0.313445033261141,-2.7696328318607,2.10768640095895,0.0381720427725914,0.0653599210781783,-4.06544679030213,"MAGEA12","Not Sig"
0.1293258917916,3.79780489272878,2.10752212055556,0.038186685705801,0.0653775250764421,-4.48474981155574,"ANKRD54","Not Sig"
0.12680820070982,5.07371232256119,2.10685104347959,0.0382465518825746,0.0654725406770112,-4.4833052283667,"GORAB","Not Sig"
-0.15036107568922,2.68450942313757,-2.10638375876663,0.0382882859187255,0.0655364985309783,-4.41624838111267,"MCPH1","Not Sig"
-0.131085377709458,3.11104144151746,-2.1060640683707,0.0383168607573036,0.0655779202890185,-4.43336383957287,"NBEAL2","Not Sig"
0.222338030728872,-1.15316103577099,2.10566974927834,0.0383521315581049,0.0656307911775812,-4.07415102435916,"PCSK4","Not Sig"
-0.385023213081944,6.1143353578874,-2.10532963431734,0.0383825765229368,0.0656753926372489,-4.42990248133394,"STIL","Not Sig"
0.140321634118048,2.75255926365453,2.10511340270774,0.0384019431048793,0.0657010301562648,-4.35286855939343,"SNX11","Not Sig"
0.451842474064626,3.14074926522115,2.10494851798435,0.0384167165365627,0.0657171162678176,-4.23111717825987,"MTSS1","Not Sig"
0.303784164530395,-1.98027788569317,2.10489782803241,0.0384212592715288,0.0657171162678176,-4.1158546461873,"FAM155A","Not Sig"
0.390156151621521,-2.24637107681962,2.10486168716045,0.0384244984302591,0.0657171162678176,-4.07148804621851,"GREM2","Not Sig"
-0.343477258700499,1.6254945114815,-2.10475280224438,0.0384342587699287,0.0657263097207599,-4.30550336064608,"GLI3","Not Sig"
0.318537120310039,-2.87573336436322,2.10465095313804,0.0384433903694234,0.0657344259921615,-4.07068312207559,"FAM47C","Not Sig"
-0.178202052845538,4.27667265082667,-2.10457517032254,0.0384501861331265,0.0657385468175468,-4.49206369106765,"KLF13","Not Sig"
0.127288727653414,-0.695520841514276,2.10449776160552,0.0384571287721156,0.0657429177880065,-4.29882653397946,"ZNF780A","Not Sig"
-0.0953648699475229,6.72128368697336,-2.10437794206438,0.0384678772967122,0.0657537932261854,-4.59368265282415,"ARCN1","Not Sig"
-0.177290116873493,5.54184860956334,-2.10420605976488,0.0384833007019389,0.0657726561255829,-4.42117008073447,"HSPA13","Not Sig"
0.361437264942604,-2.17827987403865,2.10400390810402,0.038501447099851,0.0657961681199028,-4.23689634429438,"RND1","Not Sig"
0.116191778870152,5.74673695463351,2.10395009991143,0.0385062785081454,0.0657969230002953,-4.62661604781121,"TRAF4","Not Sig"
0.295154309907718,-2.28448266036673,2.10329023935046,0.0385655697299354,0.0658907243453781,-4.31574043963891,"PCDHB16","Not Sig"
-0.124880877020565,6.54809063960729,-2.10267608764414,0.038620824819313,0.065977609210928,-4.66967141404143,"RBM25","Not Sig"
0.292218427857619,-2.46959072406089,2.10220127948301,0.0386635901622808,0.0660431399364589,-4.077586941967,"COL13A1","Not Sig"
0.472381780999149,1.13920577412759,2.101423315702,0.0387337489374356,0.0661554424365567,-4.56636359572216,"VAMP2","Not Sig"
-0.152822938420846,4.59406192576998,-2.1011396561082,0.0387593574896988,0.0661880797494805,-4.46812177026673,"PEX7","Not Sig"
0.117487576302057,5.22161831229311,2.10111383297399,0.0387616895083688,0.0661880797494805,-4.68926440030245,"PHF20L1","Not Sig"
-0.150087004764027,2.58656223537756,-2.10082435148513,0.0387878401252488,0.0662251891601953,-4.59675460148359,"TSFM","Not Sig"
0.273047194241416,-2.90130728458742,2.1006810957932,0.0388007869269023,0.0662397488892185,-4.11103765784301,"TGM7","Not Sig"
0.309123487570391,-1.8686541211811,2.10039442485006,0.0388267061816429,0.0662764490327577,-4.08164749776402,"CRB2","Not Sig"
-0.179755001838726,4.11696074228729,-2.10032302902986,0.0388331637404082,0.0662799238561807,-4.46959112773366,"CCDC77","Not Sig"
0.404058692441249,0.80981919629772,2.100271920036,0.0388377869814518,0.0662802674558785,-4.42841182786052,"ADAMTS9","Not Sig"
0.186505169773239,-1.59244656483369,2.09966287734614,0.0388929167177376,0.0663667951596276,-4.23005711835591,"B3GNT8","Not Sig"
0.669687514669836,0.271732731306238,2.09945391787883,0.0389118470485239,0.0663915396027689,-4.26585352272439,"KAT2B","Not Sig"
-0.50549984370236,0.494606673825436,-2.09892370352121,0.0389599167123597,0.0664629456926202,-4.41850896856113,"TUBGCP5","Not Sig"
0.36974590903223,-2.63376718720643,2.09889449652144,0.0389625661352361,0.0664629456926202,-4.0804651011466,"MTNR1A","Not Sig"
0.381911544988571,0.25278700168163,2.09875855459468,0.0389748997393613,0.0664764192300053,-4.08429351262618,"NPAS3","Not Sig"
-0.216304071801493,3.6691377398739,-2.09848758960111,0.0389994936603371,0.066510798779701,-4.47108036920479,"GAB1","Not Sig"
0.299861888491377,-2.93657902787023,2.096860204199,0.0391474846823571,0.0667555913428726,-4.08554118967448,"FAM135B","Not Sig"
0.43497465117161,-2.36808152173146,2.09677198579986,0.0391555209423826,0.0667616998527327,-4.14815696733601,"TMEM232","Not Sig"
0.136693809743595,1.9919192589086,2.09669060680878,0.0391629354315809,0.0667667469499506,-4.50776010747828,"RAD9A","Not Sig"
0.174934512810108,3.11734579748182,2.09651129277724,0.0391792771284575,0.0667870106764982,-4.55090368386369,"B3GAT3","Not Sig"
-0.232634588312911,5.2383236372558,-2.0955511257688,0.0392668818781795,0.0669287346454438,-4.50855914895428,"PRCP","Not Sig"
0.477327460364079,-1.91149780922517,2.09544002801701,0.0392770292627083,0.0669384186036083,-4.08771110320521,"RSPO1","Not Sig"
0.139414129436624,3.74539311873953,2.09424749422714,0.0393860951715474,0.0671166644527426,-4.50287405200407,"UBL7","Not Sig"
