run_id,statistic,source,condition,score,p_value,ranking
4,consensus,PTF1A,t,0.429374455238039,0.66765074064092,258
4,consensus,PURA,t,0.255552294654962,0.798296558706724,356
4,consensus,RARA,t,1.92147270006723,0.0546721408780248,24
4,consensus,RARB,t,-0.0361319553577334,0.97117714226574,519
4,consensus,RARG,t,0.988357764650187,0.322977464475323,74
4,consensus,RB1,t,-0.129928964364417,0.896622628273924,565
4,consensus,RBPJ,t,0.658420537369846,0.510267942182746,151
4,consensus,RCOR2,t,-0.484939277188509,0.627719419976431,678
4,consensus,REL,t,1.98822232388995,0.0467871070763185,23
4,consensus,RELA,t,3.65286437128237,0.000259331224076761,7
4,consensus,RELB,t,1.03437839632437,0.300959299932577,67
4,consensus,REST,t,-3.20067453690669,0.00137106303385029,741
4,consensus,RFX1,t,-0.0019942688353761,0.998408804740889,500
4,consensus,RFX2,t,0.248620040878544,0.803654704787836,361
4,consensus,RFX3,t,0.154545361721575,0.877179747332363,421
4,consensus,RFX5,t,0.020976740603462,0.983264209902762,490
4,consensus,RLF,t,-0.161182360576488,0.871949773681465,580
4,consensus,RORA,t,0.702801932427202,0.482179192783942,139
4,consensus,RORB,t,-0.18836749800205,0.850588576439732,590
4,consensus,RORC,t,0.935634715504356,0.349461294172047,82
4,consensus,RREB1,t,-0.0984710858164578,0.921558230528559,548
4,consensus,RUNX1,t,2.85688789946438,0.00427816903186105,11
4,consensus,RUNX2,t,0.512302754679149,0.608439137641412,210
4,consensus,RUNX3,t,0.214829473914399,0.829900272499797,378
4,consensus,RXRA,t,0.802699424253397,0.422148485801803,109
4,consensus,RXRB,t,0.582473810960634,0.560247576846384,184
4,consensus,RXRG,t,-0.000219111150863865,0.999825174597025,499
4,consensus,SALL1,t,-0.112061589468752,0.910774572703308,553
4,consensus,SALL2,t,-0.236958791571456,0.812688759422516,610
4,consensus,SALL3,t,-0.114662430014882,0.908712693964598,554
4,consensus,SALL4,t,-0.287833049441482,0.773474537626002,631
4,consensus,SATB1,t,0.511113798977878,0.609271374064196,211
4,consensus,SATB2,t,-0.383413633620456,0.701413096142381,655
4,consensus,SCX,t,0.280679660377658,0.778956110547279,344
4,consensus,SETBP1,t,0.162359917339264,0.871022433311979,415
4,consensus,SF1,t,0.445124978570452,0.656229438487202,251
4,consensus,SFPQ,t,-0.346290341553628,0.729124526447467,650
4,consensus,SHOX2,t,-0.197453762336188,0.843472461377857,594
